X     Y     River     Chainage
402364.031    489958.969    SARANA MAWATHA     151.000   
402370.250    489949.938    SARANA MAWATHA     162.000   
402380.156    489948.156    SARANA MAWATHA     172.000   
402390.031    489946.344    SARANA MAWATHA     182.000   
402399.906    489944.563    SARANA MAWATHA     192.000   
402409.813    489942.750    SARANA MAWATHA     202.000   
402419.688    489940.969    SARANA MAWATHA     212.000   
402429.563    489939.156    SARANA MAWATHA     222.000   
402439.469    489937.375    SARANA MAWATHA     232.000   
402449.344    489935.563    SARANA MAWATHA     242.000   
402459.219    489933.781    SARANA MAWATHA     252.000   
402469.125    489931.969    SARANA MAWATHA     262.000   
402486.188    489932.062    SARANA MAWATHA     279.500   
402502.875    489937.625    SARANA MAWATHA     297.000   
402511.344    489942.719    SARANA MAWATHA     307.500   
402516.063    489952.156    SARANA MAWATHA     318.000   
402520.125    489960.250    SARANA MAWATHA     327.000   
402524.156    489968.313    SARANA MAWATHA     336.000   
402529.094    489978.219    SARANA MAWATHA     347.000   
402536.406    489986.406    SARANA MAWATHA     358.000   
402544.563    489994.563    SARANA MAWATHA     369.500   
402552.750    490002.750    SARANA MAWATHA     381.000   
402555.938    490005.937    SARANA MAWATHA     385.500   
402559.125    490009.125    SARANA MAWATHA     390.000   
402568.750    490008.750    SARANA MAWATHA     400.000   
402578.687    490007.344    SARANA MAWATHA     410.000   
402589.625    490005.781    SARANA MAWATHA     421.000   
402600.563    490004.219    SARANA MAWATHA     432.000   
402610.500    490002.781    SARANA MAWATHA     442.000   
402620.469    490001.375    SARANA MAWATHA     452.000   
402630.375    490000.156    SARANA MAWATHA     462.000   
402639.719    490003.875    SARANA MAWATHA     472.000   
402651.375    490008.563    SARANA MAWATHA     484.500   
402663.031    490013.219    SARANA MAWATHA     497.000   
402671.906    490016.750    SARANA MAWATHA     506.500   
402680.812    490019.938    SARANA MAWATHA     516.000   
402689.813    490019.188    SARANA MAWATHA     525.000   
402698.844    490018.438    SARANA MAWATHA     534.000   
402708.844    490017.594    SARANA MAWATHA     544.000   
402718.875    490016.750    SARANA MAWATHA     554.000   
402728.875    490015.938    SARANA MAWATHA     564.000   
402738.875    490015.094    SARANA MAWATHA     574.000   
402749.406    490014.219    SARANA MAWATHA     584.500   
402759.906    490013.344    SARANA MAWATHA     595.000   
402769.438    490012.563    SARANA MAWATHA     604.500   
402778.938    490011.750    SARANA MAWATHA     614.000   
402788.438    490010.969    SARANA MAWATHA     623.500   
402797.969    490010.156    SARANA MAWATHA     633.000   
402807.344    490013.156    SARANA MAWATHA     643.000   
402816.594    490017.125    SARANA MAWATHA     653.000   
402824.906    490020.688    SARANA MAWATHA     662.000   
402833.219    490024.250    SARANA MAWATHA     671.000   
402841.063    490027.625    SARANA MAWATHA     679.500   
402848.906    490031.000    SARANA MAWATHA     688.000   
402220.000    487110.000    KIRILLAPONE2     432.000   
402219.687    487110.094    KIRILLAPONE2     432.320   
402219.375    487110.188    KIRILLAPONE2     432.640   
402125.719    487136.937    KIRILLAPONE2     529.190   
402030.594    487156.594    KIRILLAPONE2     625.740   
402022.438    487157.688    KIRILLAPONE2     633.900   
402014.281    487158.750    KIRILLAPONE2     642.060   
402001.063    487160.531    KIRILLAPONE2     655.265   
401987.875    487162.281    KIRILLAPONE2     668.470   
401936.563    487169.125    KIRILLAPONE2     719.760   
401885.344    487176.375    KIRILLAPONE2     771.050   
401831.281    487180.000    KIRILLAPONE2     824.910   
401778.500    487192.875    KIRILLAPONE2     878.770   
401751.438    487199.625    KIRILLAPONE2     906.425   
401736.906    487222.938    KIRILLAPONE2     934.080   
401732.906    487229.906    KIRILLAPONE2     942.040   
401728.938    487236.875    KIRILLAPONE2     950.000   
401728.938    487236.875    KIRILLAPONE2     950.000   
401724.813    487244.094    KIRILLAPONE2     958.245   
401720.688    487251.313    KIRILLAPONE2     966.490   
401623.406    487415.719    KIRILLAPONE2    1155.890   
401521.125    487577.125    KIRILLAPONE2    1345.290   
401509.469    487595.250    KIRILLAPONE2    1366.660   
401496.406    487611.844    KIRILLAPONE2    1388.030   
401495.531    487612.281    KIRILLAPONE2    1389.015   
401494.625    487612.750    KIRILLAPONE2    1390.000   
401494.625    487612.750    KIRILLAPONE2    1390.000   
401425.313    487648.063    KIRILLAPONE2    1467.135   
401355.969    487683.406    KIRILLAPONE2    1544.270   
401354.156    487684.313    KIRILLAPONE2    1546.290   
401352.344    487685.250    KIRILLAPONE2    1548.310   
401347.844    487687.531    KIRILLAPONE2    1553.310   
401343.344    487689.844    KIRILLAPONE2    1558.310   
401340.063    487691.500    KIRILLAPONE2    1561.980   
401336.750    487693.188    KIRILLAPONE2    1565.650   
401336.562    487693.313    KIRILLAPONE2    1565.875   
401336.344    487693.406    KIRILLAPONE2    1566.100   
401318.094    487697.000    KIRILLAPONE3    1600.000   
401317.250    487697.094    KIRILLAPONE3    1600.770   
401316.437    487697.188    KIRILLAPONE3    1601.540   
401289.313    487700.156    KIRILLAPONE3    1626.420   
401262.219    487703.156    KIRILLAPONE3    1651.300   
401233.312    487706.344    KIRILLAPONE3    1677.850   
401204.375    487709.531    KIRILLAPONE3    1704.400   
401176.750    487707.875    KIRILLAPONE3    1729.725   
401149.125    487705.375    KIRILLAPONE3    1755.050   
401130.688    487703.688    KIRILLAPONE3    1771.945   
401112.250    487702.031    KIRILLAPONE3    1788.840   
401106.781    487701.531    KIRILLAPONE3    1793.840   
401101.344    487701.031    KIRILLAPONE3    1798.840   
401097.875    487700.719    KIRILLAPONE3    1801.995   
401094.438    487700.406    KIRILLAPONE3    1805.150   
401067.750    487694.062    KIRILLAPONE3    1830.250   
401041.156    487686.969    KIRILLAPONE3    1855.350   
401014.594    487679.875    KIRILLAPONE3    1880.450   
400988.000    487672.812    KIRILLAPONE3    1905.550   
400961.438    487665.719    KIRILLAPONE3    1930.650   
400934.844    487658.719    KIRILLAPONE3    1955.750   
400908.125    487652.031    KIRILLAPONE3    1980.865   
400881.438    487645.344    KIRILLAPONE3    2005.980   
400876.125    487644.031    KIRILLAPONE3    2010.980   
400870.813    487642.688    KIRILLAPONE3    2015.980   
400849.469    487637.375    KIRILLAPONE3    2036.065   
400828.094    487632.031    KIRILLAPONE3    2056.150   
400801.406    487625.344    KIRILLAPONE3    2081.250   
400774.750    487618.688    KIRILLAPONE3    2106.350   
400748.250    487612.063    KIRILLAPONE3    2131.250   
400721.219    487610.000    KIRILLAPONE3    2156.150   
400694.500    487606.531    KIRILLAPONE3    2181.450   
400671.063    487591.719    KIRILLAPONE3    2206.750   
400647.813    487577.031    KIRILLAPONE3    2231.850   
400624.563    487562.344    KIRILLAPONE3    2256.950   
400601.313    487547.656    KIRILLAPONE3    2282.050   
400578.063    487532.969    KIRILLAPONE3    2307.150   
400554.813    487518.281    KIRILLAPONE3    2332.250   
400531.531    487503.594    KIRILLAPONE3    2357.350   
400508.563    487488.563    KIRILLAPONE3    2382.450   
400489.125    487469.125    KIRILLAPONE3    2407.550   
400469.656    487449.656    KIRILLAPONE3    2432.650   
400450.219    487430.219    KIRILLAPONE3    2457.750   
400430.781    487410.781    KIRILLAPONE3    2482.850   
400409.031    487394.500    KIRILLAPONE3    2507.950   
400384.438    487382.219    KIRILLAPONE3    2533.050   
400359.813    487369.906    KIRILLAPONE3    2558.150   
400335.219    487357.625    KIRILLAPONE3    2583.250   
400310.625    487345.313    KIRILLAPONE3    2608.350   
400286.031    487333.000    KIRILLAPONE3    2633.450   
400261.406    487320.719    KIRILLAPONE3    2658.550   
400260.719    487320.344    KIRILLAPONE3    2659.275   
400260.000    487320.000    KIRILLAPONE3    2660.000   
405840.000    487220.000    PARLIAMENT LAKE 1       0.000   
405840.000    487225.906    PARLIAMENT LAKE 1       7.500   
405840.000    487231.812    PARLIAMENT LAKE 1      15.000   
405840.000    487231.812    PARLIAMENT LAKE 1      15.000   
405824.625    487275.375    PARLIAMENT LAKE 1      75.200   
405810.000    487318.531    PARLIAMENT LAKE 1     135.400   
405810.000    487346.313    PARLIAMENT LAKE 1     170.650   
405810.000    487374.063    PARLIAMENT LAKE 1     205.900   
405797.188    487431.188    PARLIAMENT LAKE 1     280.900   
405780.719    487487.875    PARLIAMENT LAKE 1     355.900   
405761.031    487518.469    PARLIAMENT LAKE 1     402.150   
405751.625    487553.531    PARLIAMENT LAKE 1     448.400   
405723.844    487589.250    PARLIAMENT LAKE 1     506.850   
405700.563    487628.875    PARLIAMENT LAKE 1     565.300   
405685.625    487657.281    PARLIAMENT LAKE 1     606.050   
405669.125    487684.781    PARLIAMENT LAKE 1     646.800   
405638.031    487726.375    PARLIAMENT LAKE 1     712.900   
405610.000    487768.313    PARLIAMENT LAKE 1     779.000   
405610.000    487798.938    PARLIAMENT LAKE 1     817.900   
405610.000    487829.594    PARLIAMENT LAKE 1     856.800   
405610.000    487859.344    PARLIAMENT LAKE 1     894.550   
405610.000    487889.063    PARLIAMENT LAKE 1     932.300   
405610.594    487904.781    PARLIAMENT LAKE 1     952.300   
405612.563    487920.406    PARLIAMENT LAKE 1     972.300   
405614.281    487934.375    PARLIAMENT LAKE 1     990.150   
405616.031    487948.313    PARLIAMENT LAKE 1    1008.000   
405616.031    487948.313    PARLIAMENT LAKE 1    1008.000   
405618.000    487963.875    PARLIAMENT LAKE 1    1027.900   
405619.938    487979.438    PARLIAMENT LAKE 1    1047.800   
405624.563    487998.219    PARLIAMENT LAKE 1    1072.350   
405629.250    488016.969    PARLIAMENT LAKE 1    1096.900   
405630.000    488030.469    PARLIAMENT LAKE 1    1114.150   
405630.000    488044.063    PARLIAMENT LAKE 1    1131.400   
405630.000    488047.031    PARLIAMENT LAKE 1    1135.170   
405630.000    488050.000    PARLIAMENT LAKE 1    1138.940   
405400.000    487200.000    PARLIAMENT LAKE 2       0.000   
405400.000    487204.719    PARLIAMENT LAKE 2       4.500   
405400.000    487209.469    PARLIAMENT LAKE 2       9.000   
405400.000    487209.469    PARLIAMENT LAKE 2       9.000   
405403.156    487214.187    PARLIAMENT LAKE 2      14.500   
405406.594    487218.813    PARLIAMENT LAKE 2      20.000   
405406.594    487218.813    PARLIAMENT LAKE 2      20.000   
405419.969    487236.625    PARLIAMENT LAKE 2      41.200   
405429.219    487255.500    PARLIAMENT LAKE 2      62.400   
405425.094    487284.313    PARLIAMENT LAKE 2      90.100   
405420.969    487313.125    PARLIAMENT LAKE 2     117.800   
405387.906    487320.000    PARLIAMENT LAKE 2     154.950   
405367.156    487340.937    PARLIAMENT LAKE 2     192.100   
405367.156    487340.937    PARLIAMENT LAKE 2     192.100   
405326.156    487365.156    PARLIAMENT LAKE 2     237.800   
405300.000    487397.938    PARLIAMENT LAKE 2     283.500   
405300.000    487397.938    PARLIAMENT LAKE 2     283.500   
405323.469    487441.094    PARLIAMENT LAKE 2     330.500   
405342.000    487485.938    PARLIAMENT LAKE 2     377.500   
405346.406    487521.281    PARLIAMENT LAKE 2     411.400   
405351.625    487556.500    PARLIAMENT LAKE 2     445.300   
405358.656    487584.688    PARLIAMENT LAKE 2     472.950   
405360.000    487613.563    PARLIAMENT LAKE 2     500.600   
405367.625    487630.000    PARLIAMENT LAKE 2     523.500   
405380.000    487641.688    PARLIAMENT LAKE 2     546.400   
405385.875    487685.219    PARLIAMENT LAKE 2     588.300   
405390.000    487728.906    PARLIAMENT LAKE 2     630.200   
405390.000    487770.938    PARLIAMENT LAKE 2     670.200   
405390.000    487812.969    PARLIAMENT LAKE 2     710.200   
405387.219    487843.938    PARLIAMENT LAKE 2     739.950   
405381.094    487874.594    PARLIAMENT LAKE 2     769.700   
405364.688    487897.875    PARLIAMENT LAKE 2     797.350   
405345.781    487919.938    PARLIAMENT LAKE 2     825.000   
405345.781    487919.938    PARLIAMENT LAKE 2     825.000   
405321.938    487947.719    PARLIAMENT LAKE 2     859.850   
405293.094    487970.188    PARLIAMENT LAKE 2     894.700   
405218.500    488026.125    PARLIAMENT LAKE 2     983.450   
405142.781    488077.219    PARLIAMENT LAKE 2    1072.200   
404988.500    488053.875    PARLIAMENT LAKE 2    1222.250   
404842.344    488045.313    PARLIAMENT LAKE 2    1372.300   
404917.781    488107.031    PARLIAMENT LAKE 2    1469.100   
404991.844    488172.031    PARLIAMENT LAKE 2    1565.900   
405003.375    488246.906    PARLIAMENT LAKE 2    1638.000   
404996.250    488319.063    PARLIAMENT LAKE 2    1710.100   
404971.656    488370.937    PARLIAMENT LAKE 2    1764.750   
404947.094    488422.844    PARLIAMENT LAKE 2    1819.400   
404916.344    488481.844    PARLIAMENT LAKE 2    1883.500   
404856.094    488511.938    PARLIAMENT LAKE 2    1947.600   
404822.563    488528.719    PARLIAMENT LAKE 2    1983.300   
404793.906    488552.813    PARLIAMENT LAKE 2    2019.000   
404755.500    488586.438    PARLIAMENT LAKE 2    2067.600   
404712.719    488613.625    PARLIAMENT LAKE 2    2116.200   
404672.000    488634.000    PARLIAMENT LAKE 2    2159.550   
404637.313    488659.406    PARLIAMENT LAKE 2    2202.900   
404620.281    488719.000    PARLIAMENT LAKE 2    2261.900   
404606.781    488779.500    PARLIAMENT LAKE 2    2320.900   
404598.344    488821.625    PARLIAMENT LAKE 2    2361.800   
404592.250    488864.156    PARLIAMENT LAKE 2    2402.700   
404586.875    488901.875    PARLIAMENT LAKE 2    2438.950   
404581.500    488939.563    PARLIAMENT LAKE 2    2475.200   
404563.656    488977.219    PARLIAMENT LAKE 2    2515.450   
404542.969    489014.063    PARLIAMENT LAKE 2    2555.700   
404526.500    489048.188    PARLIAMENT LAKE 2    2591.750   
404511.563    489083.000    PARLIAMENT LAKE 2    2627.800   
404494.750    489118.781    PARLIAMENT LAKE 2    2665.500   
404474.344    489152.750    PARLIAMENT LAKE 2    2703.200   
404461.406    489179.344    PARLIAMENT LAKE 2    2731.400   
404449.375    489206.406    PARLIAMENT LAKE 2    2759.600   
404439.844    489227.813    PARLIAMENT LAKE 2    2781.900   
404430.344    489249.219    PARLIAMENT LAKE 2    2804.200   
404410.469    489279.313    PARLIAMENT LAKE 2    2839.600   
404390.469    489309.281    PARLIAMENT LAKE 2    2875.000   
404392.344    489313.500    PARLIAMENT LAKE 2    2880.000   
404395.156    489317.750    PARLIAMENT LAKE 2    2885.000   
404403.969    489330.938    PARLIAMENT LAKE 2    2900.590   
404407.219    489344.156    PARLIAMENT LAKE 2    2916.180   
404383.750    489379.375    PARLIAMENT LAKE 2    2957.780   
404357.594    489412.406    PARLIAMENT LAKE 2    2999.380   
404339.125    489430.875    PARLIAMENT LAKE 2    3025.030   
404320.656    489449.344    PARLIAMENT LAKE 2    3050.680   
404309.938    489460.063    PARLIAMENT LAKE 2    3065.580   
404299.219    489470.781    PARLIAMENT LAKE 2    3080.480   
404299.219    489470.781    PARLIAMENT LAKE 2    3080.480   
404281.844    489489.156    PARLIAMENT LAKE 2    3105.330   
404265.063    489508.063    PARLIAMENT LAKE 2    3130.180   
404243.938    489531.813    PARLIAMENT LAKE 2    3161.380   
404222.844    489555.531    PARLIAMENT LAKE 2    3192.580   
404213.313    489566.281    PARLIAMENT LAKE 2    3206.680   
404202.875    489576.063    PARLIAMENT LAKE 2    3220.780   
404183.031    489592.938    PARLIAMENT LAKE 2    3246.380   
404163.156    489609.813    PARLIAMENT LAKE 2    3271.980   
404157.063    489615.000    PARLIAMENT LAKE 2    3279.830   
404151.000    489620.156    PARLIAMENT LAKE 2    3287.680   
404125.781    489641.594    PARLIAMENT LAKE 2    3320.180   
404100.594    489663.000    PARLIAMENT LAKE 2    3352.680   
404058.969    489698.375    PARLIAMENT LAKE 2    3406.340   
404017.344    489733.750    PARLIAMENT LAKE 2    3460.000   
404013.688    489736.875    PARLIAMENT LAKE 2    3464.740   
404010.000    489740.000    PARLIAMENT LAKE 2    3469.480   
405580.000    487210.000    PARLIAMENT BRIDGE 1       0.000   
405520.000    487210.000    PARLIAMENT BRIDGE 1      60.000   
405460.000    487210.000    PARLIAMENT BRIDGE 1     120.000   
405580.000    487920.000    PARLIAMENT BRIDGE 3       0.000   
405505.000    487920.000    PARLIAMENT BRIDGE 3      75.000   
405430.000    487920.000    PARLIAMENT BRIDGE 3     150.000   
404210.000    486280.000    LAKE_07       0.000   
404228.500    486280.000    LAKE_07      18.500   
404247.000    486280.000    LAKE_07      37.000   
404316.625    486285.219    LAKE_07     107.000   
404385.938    486295.125    LAKE_07     177.000   
404433.438    486301.906    LAKE_07     225.000   
404451.250    486304.469    LAKE_07     243.000   
404490.344    486310.156    LAKE_07     282.500   
404526.656    486325.719    LAKE_07     322.000   
404574.938    486348.531    LAKE_07     375.500   
404621.406    486375.094    LAKE_07     429.000   
404660.594    486399.125    LAKE_07     475.000   
404699.625    486423.500    LAKE_07     521.000   
404739.500    486451.063    LAKE_07     569.500   
404778.969    486479.250    LAKE_07     618.000   
404803.906    486491.938    LAKE_07     646.000   
404887.094    486539.344    LAKE_07     742.000   
404985.250    486617.344    LAKE_07     867.500   
405044.844    486725.969    LAKE_07     993.000   
405087.438    486810.687    LAKE_07    1088.000   
405124.875    486898.031    LAKE_07    1183.000   
405180.000    486970.000    LAKE_07    1274.135   
405204.250    487012.437    LAKE_07    1323.000   
405212.125    487026.219    LAKE_07    1338.879   
405220.000    487040.000    LAKE_07    1354.758   
408680.000    486730.000    TALANGAMA_UPSTREAM       0.000   
408677.250    486754.844    TALANGAMA_UPSTREAM      25.000   
408674.469    486779.688    TALANGAMA_UPSTREAM      50.000   
408671.719    486804.531    TALANGAMA_UPSTREAM      75.000   
408668.156    486829.250    TALANGAMA_UPSTREAM     100.000   
408663.250    486853.781    TALANGAMA_UPSTREAM     125.000   
408660.000    486878.469    TALANGAMA_UPSTREAM     150.000   
408660.000    486903.469    TALANGAMA_UPSTREAM     175.000   
408660.000    486928.469    TALANGAMA_UPSTREAM     200.000   
408660.000    486953.469    TALANGAMA_UPSTREAM     225.000   
408660.000    486978.469    TALANGAMA_UPSTREAM     250.000   
408660.000    487003.469    TALANGAMA_UPSTREAM     275.000   
408660.000    487028.469    TALANGAMA_UPSTREAM     300.000   
408666.438    487052.563    TALANGAMA_UPSTREAM     325.000   
408673.313    487076.594    TALANGAMA_UPSTREAM     350.000   
408680.188    487100.625    TALANGAMA_UPSTREAM     375.000   
408687.063    487124.656    TALANGAMA_UPSTREAM     400.000   
408693.906    487148.719    TALANGAMA_UPSTREAM     425.000   
408701.062    487172.656    TALANGAMA_UPSTREAM     450.000   
408710.344    487195.875    TALANGAMA_UPSTREAM     475.000   
408719.625    487219.063    TALANGAMA_UPSTREAM     500.000   
408720.000    487244.000    TALANGAMA_UPSTREAM     525.000   
408720.000    487269.000    TALANGAMA_UPSTREAM     550.000   
408716.750    487289.781    TALANGAMA_UPSTREAM     571.310   
408710.000    487310.000    TALANGAMA_UPSTREAM     592.621   
407150.000    484490.000    PARLIAMENT_UPPER_REACH    -100.000 00
407150.000    484522.813    PARLIAMENT_UPPER_REACH     -75.000 13
407153.781    484555.156    PARLIAMENT_UPPER_REACH     -50.000 75
407160.000    484587.188    PARLIAMENT_UPPER_REACH     -25.000 88
407160.000    484620.000    PARLIAMENT_UPPER_REACH       0.000 00
407160.000    484620.000    PARLIAMENT_UPPER_REACH       0.000 75
407137.500    484717.438    PARLIAMENT_UPPER_REACH     100.000 00
407106.094    484812.156    PARLIAMENT_UPPER_REACH     200.000 31
407073.375    484906.500    PARLIAMENT_UPPER_REACH     300.000 19
407049.125    485003.500    PARLIAMENT_UPPER_REACH     400.000 50
407049.125    485003.500    PARLIAMENT_UPPER_REACH     400.000 50
407016.031    485141.844    PARLIAMENT_UPPER_REACH     542.250 81
406981.625    485279.844    PARLIAMENT_UPPER_REACH     684.500 06
406981.250    485281.313    PARLIAMENT_UPPER_REACH     686.000 44
406980.844    485282.750    PARLIAMENT_UPPER_REACH     687.500 13
406969.719    485325.063    PARLIAMENT_UPPER_REACH     731.250 06
406958.594    485367.375    PARLIAMENT_UPPER_REACH     775.000 19
406958.594    485367.375    PARLIAMENT_UPPER_REACH     775.000 19
406955.906    485377.531    PARLIAMENT_UPPER_REACH     785.500 25
406953.250    485387.688    PARLIAMENT_UPPER_REACH     796.000 81
406952.719    485389.625    PARLIAMENT_UPPER_REACH     798.000 56
406952.219    485391.563    PARLIAMENT_UPPER_REACH     800.000 56
406900.281    485549.188    PARLIAMENT_UPPER_REACH     966.000 94
406808.031    485785.219    PARLIAMENT_UPPER_REACH    1219.430 56
406720.125    485979.750    PARLIAMENT_UPPER_REACH    1433.159 63
406612.656    486164.406    PARLIAMENT_UPPER_REACH    1646.888 00
406571.625    486231.125    PARLIAMENT_UPPER_REACH    1725.219 75
406526.281    486294.938    PARLIAMENT_UPPER_REACH    1803.550 44
406521.375    486301.531    PARLIAMENT_UPPER_REACH    1811.775 75
406516.438    486308.094    PARLIAMENT_UPPER_REACH    1820.000 94
406513.438    486312.094    PARLIAMENT_UPPER_REACH    1825.000 94
406510.438    486316.094    PARLIAMENT_UPPER_REACH    1830.000 94
406505.313    486322.906    PARLIAMENT_UPPER_REACH    1838.500 06
406500.219    486329.687    PARLIAMENT_UPPER_REACH    1847.000 88
406500.125    486329.844    PARLIAMENT_UPPER_REACH    1847.189 44
406500.000    486330.000    PARLIAMENT_UPPER_REACH    1847.378 00
410910.000    488470.000    MD-LINK-01       0.000   
410870.000    488490.000    MD-LINK-01      44.721   
410830.000    488510.000    MD-LINK-01      89.443   
410450.000    489300.000    MD-LINK-03       0.000   
410480.000    489310.000    MD-LINK-03      31.623   
410510.000    489320.000    MD-LINK-03      63.246   
410220.000    490080.000    MD-LINK-04       0.000   
410200.000    490065.000    MD-LINK-04      25.000   
410180.000    490050.000    MD-LINK-04      50.000   
409940.000    490080.000    MD-LINK-05       0.000   
409975.000    490090.000    MD-LINK-05      36.401   
410010.000    490100.000    MD-LINK-05      72.801   
410020.000    491110.000    MD-LINK-06       0.000   
409980.000    491100.000    MD-LINK-06      41.231   
409940.000    491090.000    MD-LINK-06      82.462   
409440.000    491330.000    MD-LINK-07       0.000   
409475.000    491345.000    MD-LINK-07      38.079   
409510.000    491360.000    MD-LINK-07      76.158   
409210.000    491760.000    MD-LINK-08       0.000   
409260.000    491765.000    MD-LINK-08      50.249   
409310.000    491770.000    MD-LINK-08     100.499   
409390.000    492320.000    MD-LINK-09       0.000   
409350.000    492290.000    MD-LINK-09      50.000   
409310.000    492260.000    MD-LINK-09     100.000   
408650.000    492690.000    MD-LINK-10       0.000   
408690.000    492705.000    MD-LINK-10      42.720   
408730.000    492720.000    MD-LINK-10      85.440   
410740.000    489180.000    MD-LINK-02       0.000   
410715.000    489170.000    MD-LINK-02      26.926   
410690.000    489160.000    MD-LINK-02      53.852   
410900.000    488650.000    FC-01-CUL-01       0.000   
410880.000    488650.000    FC-01-CUL-01      20.000   
410860.000    488650.000    FC-01-CUL-01      40.000   
410620.000    489400.000    FC-02-CUL       0.000   
410602.125    489391.063    FC-02-CUL      20.000   
410584.219    489382.125    FC-02-CUL      40.000   
410582.125    489381.063    FC-02-CUL      42.361   
410580.000    489380.000    FC-02-CUL      44.721   
410380.000    489440.000    FC-03-CUL       0.000   
410397.875    489448.938    FC-03-CUL      20.000   
410415.781    489457.875    FC-03-CUL      40.000   
410417.875    489458.938    FC-03-CUL      42.361   
410420.000    489460.000    FC-03-CUL      44.721   
410130.000    490400.000    FC-04-CUL       0.000   
410110.000    490400.000    FC-04-CUL      20.000   
410100.000    490400.000    FC-04-CUL      30.000   
409920.000    490360.000    FC-05-CUL       0.000   
409939.406    490364.844    FC-05-CUL      20.000   
409958.813    490369.687    FC-05-CUL      40.000   
409959.406    490369.844    FC-05-CUL      40.616   
409960.000    490370.000    FC-05-CUL      41.231   
409850.000    491320.000    FC-06-CUL       0.000   
409838.000    491304.000    FC-06-CUL      20.000   
409820.000    491280.000    FC-06-CUL      50.000   
409730.000    491110.000    FC-07-CUL       0.000   
409746.656    491121.094    FC-07-CUL      20.000   
409754.969    491126.656    FC-07-CUL      30.000   
409757.469    491128.313    FC-07-CUL      33.028   
409760.000    491130.000    FC-07-CUL      36.056   
409300.000    491640.000    FC-08-CUL       0.000   
409318.563    491647.438    FC-08-CUL      20.000   
409346.438    491658.563    FC-08-CUL      50.000   
409348.219    491659.281    FC-08-CUL      51.926   
409350.000    491660.000    FC-08-CUL      53.852   
409180.000    492390.000    FC-09-CUL       0.000   
409164.000    492378.000    FC-09-CUL      20.000   
409140.000    492360.000    FC-09-CUL      50.000   
408750.000    492520.000    FC-10-CUL       0.000   
408769.406    492524.844    FC-10-CUL      20.000   
408788.813    492529.688    FC-10-CUL      40.000   
408789.406    492529.844    FC-10-CUL      40.616   
408790.000    492530.000    FC-10-CUL      41.231   
402190.000    489380.000    HE-LINK-01       0.000   
402190.000    489400.000    HE-LINK-01      20.000   
402190.000    489420.000    HE-LINK-01      40.000   
401730.000    488700.000    HE-LINK-02       0.000   
401710.000    488690.000    HE-LINK-02      22.361   
401690.000    488680.000    HE-LINK-02      44.721   
406660.000    486620.000    PL-LINK-01       0.000   
406635.000    486605.000    PL-LINK-01      29.155   
406610.000    486590.000    PL-LINK-01      58.310   
405020.000    487230.000    PL-LINK-02       0.000   
405055.000    487245.000    PL-LINK-02      38.079   
405090.000    487260.000    PL-LINK-02      76.158   
405930.000    486710.000    PL-LINK-03       0.000   
405950.000    486740.000    PL-LINK-03      36.056   
405970.000    486770.000    PL-LINK-03      72.111   
401740.000    488670.000    HE-CUL-02       0.000   
401728.906    488653.344    HE-CUL-02      20.000   
401723.344    488645.031    HE-CUL-02      30.000   
401721.688    488642.531    HE-CUL-02      33.028   
401720.000    488640.000    HE-CUL-02      36.056   
402120.000    489400.000    HE-CUL-01       0.000   
402105.844    489414.156    HE-CUL-01      20.000   
402100.187    489419.813    HE-CUL-01      28.000   
402100.094    489419.906    HE-CUL-01      28.142   
402100.000    489420.000    HE-CUL-01      28.284   
405120.000    487340.000    PL_CUL_02       0.000   
405138.969    487346.313    PL_CUL_02      20.000   
405149.406    487349.813    PL_CUL_02      31.000   
405149.719    487349.906    PL_CUL_02      31.311   
405150.000    487350.000    PL_CUL_02      31.623   
405820.000    486950.000    PL_CUL_03       0.000   
405834.156    486964.156    PL_CUL_03      20.000   
405849.969    486979.969    PL_CUL_03      42.400   
403290.000    491030.000    KOL-LINK-01       0.000   
403315.000    491030.000    KOL-LINK-01      25.000   
403340.000    491030.000    KOL-LINK-01      50.000   
403350.000    491090.000    KOL-CUL-01       0.000   
403370.000    491090.000    KOL-CUL-01      20.000   
403390.000    491090.000    KOL-CUL-01      40.000   
403480.000    490310.000    KOL-LINK-02       0.000   
403495.000    490320.000    KOL-LINK-02      18.028   
403510.000    490330.000    KOL-LINK-02      36.056   
403410.000    490360.000    KOL-CUL-02       0.000   
403416.313    490378.969    KOL-CUL-02      20.000   
403419.812    490389.406    KOL-CUL-02      31.000   
403419.906    490389.719    KOL-CUL-02      31.311   
403420.000    490390.000    KOL-CUL-02      31.623   
403850.000    489850.000    KOL-LINK-03       0.000   
403865.000    489855.000    KOL-LINK-03      15.811   
403880.000    489860.000    KOL-LINK-03      31.623   
403860.000    489930.000    KOL-CUL-03       0.000   
403871.094    489946.656    KOL-CUL-03      20.000   
403879.969    489959.969    KOL-CUL-03      36.000   
403540.000    489040.000    KOTT-LINK-01       0.000   
403555.000    489025.000    KOTT-LINK-01      21.213   
403570.000    489010.000    KOTT-LINK-01      42.426   
403510.000    488930.000    KOTT-CUL-01       0.000   
403513.938    488910.375    KOTT-CUL-01      20.000   
403519.813    488880.969    KOTT-CUL-01      50.000   
403519.906    488880.500    KOTT-CUL-01      50.495   
403520.000    488880.000    KOTT-CUL-01      50.990   
403550.000    488470.000    KOTT-LINK-02       0.000   
403515.000    488465.000    KOTT-LINK-02      35.355   
403480.000    488460.000    KOTT-LINK-02      70.711   
